node_id,x,y,theta,v,w,parent_id
0,30.0,40.0,4.71238898038469,0.0,0.0,-1
1,29.60586186859454,43.19976812373397,4.957508440540164,-3.063541612687986,0.232340720526514,0
2,30.00000482738177,39.99824934290416,4.717903903371846,1.3466661308156352e-2,4.24224845165899e-2,0
3,24.401493277621,42.488318038383184,8.791999031995195,-6.187596631064513,2.8725099608135864,1
4,31.928923852685006,33.22634398621306,5.217518190623282,4.428743299319729,0.2698364450155575,2
5,26.96509074672301,43.3449624726712,10.041198640427993,-4.19022266392551,3.249638868437766,1
6,31.1974255234095,25.7406415024482,1.6730927106553999,2.257942451173318,-2.2226879491301013,4
7,30.282204527569657,39.70044581217342,-5.397672770212529e-2,-0.7051231420907702,-2.3588693928049262,2
8,31.903933173173066,38.90343473123753,6.781212547831173,2.4711697594839794,1.9040951045959786,2
9,32.86246204981748,27.351497278006672,0.12615190353089678,3.5533257133965934,-1.293086612516501,6
10,25.566105056462224,35.14132395506041,3.1807067902795034,4.852098046314281,-1.0672205599114848,2
11,32.46381452899615,32.30717173720168,5.250142707215402,4.079491658421122,-8.840312278593276e-3,4
12,18.97562420699606,39.523464300399006,2.154382811292173,6.710295087578432,-0.3681975925183471,10
13,28.733052869871013,46.787654489722776,4.598459436116504,-0.7213651248044681,-0.5987172556526971,1
14,38.311839581180365,25.564781471134093,-0.26257045225494513,4.6720832252117726,0.7417073844514773,9
15,33.16792963643715,46.51896187490687,8.4443745881561,5.732043796679492,2.3350220646999307,13
16,40.69506714843281,27.433103808103603,5.114531279525069,0.6384217539556686,3.975048520618712,14
17,19.22485345989137,34.12368065374008,7.129205543139388,1.8380551865030779,3.6479386990355858,10
18,29.245960851622463,38.79472896361392,3.5416655333130795,1.1659329340075517,-0.9613587111249968,2
19,36.28482811048134,32.204265037386584,16.89386481462373,0.7189907767614111,4.555100176472203,4
20,28.233939572674817,45.642005676366544,10.627131521107449,4.911045334204908,1.4283519576299812,15
21,19.175282371016536,34.92203146016427,8.625263282034057,2.2514764928986315,3.310469388846596,17
22,24.604211590916965,43.213058246483584,15.088684321289012,-1.5191678472469041,1.2295651462182153,3
23,32.26553426376839,26.715975836518528,-0.5517393094855714,4.66854108909614e-2,-0.7437547443911932,6
24,40.883198883561086,27.344643257244257,8.413870560537202,-0.24970675823552266,2.7582969508346187,16
25,32.44162775311209,32.36767128643267,5.286560561152146,4.269436899166617,0.3305319943658683,4
26,41.07869457468678,27.631890511039938,10.43687081716652,-7.59192821005561e-2,-1.4317394055039279,24
27,40.12177598320425,27.85006675429462,4.793277672582281,2.7131186604685915,3.7523798376260564,14
28,32.53259025606821,39.755892277179164,7.6754815887612535,1.8237098649597718,1.6028423108161007,8
29,17.254565805579567,44.19383718982057,1.5911939476375208,5.900063130920076,-1.0397745666182843,12
30,32.53089755814232,32.19065629419483,5.246011682437985,4.7864061515078085,-5.0655738748607404e-2,4
31,23.90041444870562,38.11920046018305,-2.8283764363305726,5.955603814133048e-2,-3.0769747687851035,10
32,38.58803374837718,23.176865385287268,9.486268254482642,3.444631368996274,-2.1043959179410585,24
33,19.33989640957412,34.362180654830986,7.689449277728589,1.7391446953150644,3.82197776215376,17
34,42.10498337309414,27.91114376939352,9.433666700165736,-1.9629576776300453,-0.4434084767405273,26
35,30.113995283411466,39.59513868650783,-2.365584966481922,0.8008073766277592,-3.5683312194509624,7
36,32.98725716705838,31.430826492815022,5.253179956340737,4.426936271182288,3.4150721656343766e-2,11
37,17.969890383898463,46.73586666198214,0.9384928763659932,5.3007170748418435,-1.6798132303464115,29
38,42.336988315768224,27.90780163409574,9.390062229696467,-1.9045001781240578,-0.2833326977472812,34
39,35.31766651035208,45.17574803971014,14.089296831883578,7.809825788549689,1.9092803741928983,15
40,17.834420392097183,41.726372912169815,1.9043182079054737,6.381795145545205,-0.9479318989905976,12
41,17.733393824470504,41.984806835860084,1.8789424453421082,6.154099612458247,-0.9129203886447442,12
42,19.284727811020993,34.6876497662183,8.386203312582094,1.728144494343672,3.7461658270979905,17
43,32.44858430209074,49.292072977135916,3.2172984761402406,-2.9848061185486183,-0.4678163041745307,13
44,18.11176557731622,33.47325099265618,11.784256856488733,3.370406875226519,3.007517760062753,21
45,40.06231127571539,29.045630185604683,9.850306393889039,2.977162392697957,2.0938961407632584,27
46,28.020034434959587,44.711542211485416,10.915128936105823,5.173619505649436,1.6031997791950219,20
47,37.92600330903632,47.87054133233901,2.6783553142054224,-2.9839313884085636,-9.358282284090479e-2,43
48,34.35362631301094,49.01993453036769,2.7225685480403365,-3.390604772393434,-1.1542490338579414,43
49,20.980033182759502,47.68087655027063,-6.449436611023386,6.9163083382580535,-2.5059825132169946,37
50,25.296287174580712,42.98847361894492,15.705721745905793,-1.6267090129553652,1.3961260223638297,22
51,21.781458980746685,45.60817458215722,-1.3375763924329036,4.432926162424995,-3.0580905221886114,41
52,36.303637841062354,32.07683849088841,18.152584699236215,0.2598544313693388,4.435756142188401,19
53,31.57398904729096,40.11595754610548,15.536538384652587,4.065833688935039e-2,2.3460630686183004,8
54,33.96070657927522,29.71673538679159,5.166415738343619,3.46054839573132,-0.38120759364481455,36
