t,x,y,theta,v,w,a,gamma
0.0,30.0,40.0,4.71238898038469,0.0,0.0,5.179485118521676e-2,0.16316340198688417
0.25851036071454475,30.00000482738177,39.99824934290416,4.717903903371846,1.3466661308156352e-2,4.24224845165899e-2,1.6128771283353682,-0.36988101480935875
3.2544868897160484,25.566105056462224,35.14132395506041,3.1807067902795034,4.852098046314281,-1.0672205599114848,-0.984981326735682,1.540901718610157
6.311215154125762,19.22485345989137,34.12368065374008,7.129205543139388,1.8380551865030779,3.6479386990355858,0.961444898594313,-0.7848123492767334
6.738075136701734,19.175282371016536,34.92203146016427,8.625263282034057,2.2514764928986315,3.310469388846596,-1.9120982048939554,-0.21055142723286635
6.970204283847747,18.743387650593654,35.1145601722668,9.413712054252933,1.7925729237240828,3.2599370463107116,-0.925002136407787,-1.2655467575613555
11.60550046006971,16.505407814121444,34.26279499833568,10.9164622133382,-2.499436989208032,-2.61219990877397,-0.8992724645008483,0.9735835124766048
14.163544317295468,18.883802492949055,29.03202982553217,7.419468900560146,-4.801574498330182,-0.11982611683387302,0.47289161192521734,-0.8794301211210795
17.761524813745662,14.471972479890232,26.975575353974673,1.2893876950936145,-3.099164695399358,-3.2857745528697375,1.7689172683211485,0.6815958048768604
18.82922848270224,12.961888046936988,27.094965392033767,-1.836211557975237,-1.2064232182957197,-2.5564670416514783,-0.9989452120119275,0.7244877292318014
21.908927999199317,10.198283563041576,23.50245593096019,-6.273739848969545,-4.283174471292435,-0.32504483561754527,0.13239915952591474,0.8328503751758869
26.780600646700034,3.3411465342608264,19.4417045922991,2.056957340511202,-3.6370665728059595,3.739264995240827,0.4138598426754837,-0.9087542368914989
29.401676771873618,3.428684979783337,18.452966339428393,8.748343187417108,-2.548615186569391,1.3492413522161506,1.5419493961345556,-0.49282988252267523
33.542822414451365,2.809849073498025,14.351818117305793,10.103813473240733,3.8504748073890216,-0.6960026602529538,-1.5255139394298474,-0.2665370692005249
33.76485833951867,2.1120737227923607,13.876514651403184,9.9366829559022,3.4996066013201546,-0.7573061861690741,-1.8172511432677587,1.221450298247369
34.525868692025284,9.21804927702802e-2,13.138732082226579,9.715656133467446,2.100323221003995,0.1832105434814007,-1.9422955149334231,-0.7875524793545514
36.91481560476762,-3.786571859574585e-2,11.62811698485034,7.904240073727428,-2.541763059686901,-1.6990398821759811,1.5510694104871403,1.3707661479630384
40.02312563939695,-1.634011091587067,11.24474063170175,9.249319670016769,2.2820628069281077,2.56404283798906,0.9489016079910244,-0.6449426589136382
40.57744697117405,-2.7739963065186126,10.571899753136588,10.58405665037298,2.813447707403076,2.2028749489974224,-0.8274052345341572,-1.1214728056996104
42.40626667175187,-0.4829629584797316,8.605510260874883,12.737467667534549,1.29929612820558,0.15057971456713523,-1.7707158828288114,0.36748105982152046
45.00559249727907,-0.993182123159987,6.001639382766927,14.371060907605841,-3.3045651671493275,1.1060304701030848,1.8071369595096827,-1.3607071828542985
45.61355820853129,-0.23413089102273288,4.5178935021120825,14.79257992299868,-2.202211621848429,0.27599908856196037,-0.8556757138196001,-0.17146935959525234
46.37669412145008,1.090692296621996,3.0907669243894764,14.954267129539375,-2.861081921489532,0.14396768167361623,0.80084953144886,-0.8898731127352821
50.47665614296835,2.049010788037635,-0.15434289749600985,8.065151111861189,0.42240115745080364,-3.5045120805410175,0.42426661533021537,1.051773702473203
54.87696992166739,-1.4120208551540439,1.7750927888334176,2.8377529082098443,2.2934169310570383,1.1338099473658043,-1.731675270721936,-0.7015820475960965
55.06891035433769,-1.8269998270243917,1.8583633398854114,3.0504832567310833,1.9470818769126517,0.9934935378465855,1.6819891881286249,-0.49416322910638
56.845087620432814,-6.686351651349231,-1.5121383352615876,4.036048366547676,4.941022631781574,0.11388299003722673,-0.35778870818832864,-0.9035377479519489
58.39243449493209,-12.303629989632444,-5.6304461920985585,3.1271922813780955,4.38645013408964,-1.2866005192882992,-0.2892753663525043,0.9486102703010646
58.98579035461895,-14.69768065816001,-4.779263478288094,2.5259818184593077,4.212884914278111,-0.7174343571076605,-1.0606853843295316,0.8183866463634426
62.22390617821857,-20.60136669841531,-0.6395012671456417,4.497042330862933,0.7762642690504267,1.934138377109899,-1.2639557195138855,1.4847011736377693
63.28567648542327,-20.651534941826185,-0.9318781388056456,7.416487581219466,-0.5761683508294319,3.522768632902313,-0.7686949112492938,-1.0785008141072412
67.9587471057616,-28.494424857814224,-1.907166376505652,12.092166667751037,-4.173660535476173,-1.524615177119578,-0.6246724486301924,-1.120158228580932
70.23606787429118,-28.574494903862938,-0.7697271795022076,5.704528796190864,-5.597913718353037,-4.078575938284075,1.5681918224034388,0.20738256226019247
70.85937135769517,-28.01204682950713,1.5912768848086378,3.1761810245524256,-4.609952870238868,-3.947924924060162,0.7993384297922068,1.2506010759169648
74.2890419752112,-26.024147131438724,2.9130436343926864,-3.008603165946162,-1.8682220560515266,0.34163676633503653,1.790323801403125,-7.955065294038333e-3
77.90373616607653,-28.008182056445477,-1.8891285328297944,-1.8240012506329433,4.6127501050277635,0.31283942997060893,0.18397711587129706,-0.27739697194483304
78.29505386301581,-28.37367650608715,-3.7118397035256097,-1.721057236400286,4.686340951376294,0.20188064119267607,0.2956762511229476,-0.5285190374295725
80.9739130969698,-34.56130809878557,-14.517842751517376,-3.0780346852209957,5.478753304385786,-1.214550379118577,-1.0510744782960795,0.6617120571967574
81.25543627210095,-36.091227495095154,-14.361656789469276,-3.4024293031602593,5.173941705679927,-1.0226538825315161,-1.976876509567628,1.2015268049940753
83.69576177139871,-41.876012223428,-11.355046705477715,-2.3018489918740004,0.33059425723922775,1.9210867897039747,1.8617280536403689,-1.090279069177933
84.39110502485056,-41.89330979549553,-12.01571836771851,-1.224206611029813,1.6338038947874882,1.1578914412794201,-1.5002794669729194,-0.7360430929674524
85.4838252258325,-41.337748209330236,-12.683748829330478,-0.39583209686775767,-1.650351888271929e-2,0.3482440390152238,-1.6709697618595425,1.3243626051269421
85.78751485979336,-41.41941498252423,-12.659044291368172,-0.2242408215966888,-0.5345041450591774,0.7587964466045755,-1.7631800603822176,0.23893335960143114
88.19444128840887,-42.89711845629632,-17.508390072953215,2.2983330376708833,-4.783768090580302,1.3346258432440319,4.17112209155065e-2,-1.5642968005174067
90.94907006576821,-36.722075646055806,-24.892719875389325,2.3806711213703424e-2,-4.668645120853408,-2.982833326184012,1.5157362578654108,-6.613010180495205e-2
91.1017913455013,-37.42646771785815,-24.740396561038633,-0.4542930862788421,-4.4261273195949355,-2.993414142472806,1.5919195894369031,1.063797441837357
93.34268377193918,-35.36207565926697,-23.076444973115137,-4.4967376321918495,-0.8443082433619058,-0.5998698983387567,3.0377815380579598e-2,0.6721853938465995
96.92650254657384,-34.31539363227226,-25.04508272428044,-2.318674280010802,-0.7352518861456314,1.8132756655705273,1.0260965819560273,0.299821373080704
100.94962742714058,-33.27919496975993,-24.994582694202464,7.423511121271679,3.3999173391371857,3.021555799085792,0.6244842051702743,-1.1462455490744072
104.8346002804235,-35.32471365405836,-36.52963411340554,10.504812043140975,5.829160897249547,-1.4373393868136595,-1.3226114810208367,0.6420691680661584
109.02039356283022,-46.72928355646762,-36.45273698614223,10.11847527313487,0.2874187917722844,1.2529304273835393,-0.8666414724065956,-0.6400469818301944
112.71856599913427,-46.89010638187297,-31.777036586947787,10.373196263826287,-2.9191546561321355,-1.1152434053881752,0.0,0.0
