x,y
0.0,0.0
4.5770789303781347e-2,-4.999790499095588
-4.309179065302642,-7.4562944709758465
-9.16297556239179,-6.2560196837520525
-14.160037832897615,-6.427392565758418
-18.488184370986612,-3.9239654058777402
-21.032109964540993,-8.228433151657583
-24.767535682360396,-11.552074935402246
-24.693902631414506,-16.551532723383698
-22.635692575775018,-21.108260866126525
