t,x,y,theta,v,w,a,gamma
0.0,30.0,-35.0,1.5707963267948966,0.0,0.0,-0.7732826555213803,0.10642561323660682
3.068323052100372,30.89479942619707,-38.49320209456155,2.072321707891743,-2.3739777524506533,0.3267266326363821,1.6696007729683848,0.6773848043635479
4.1836057680817955,31.958658972191273,-39.66002394618596,2.863111285741307,-0.5040248867260599,1.0853976135235532,-1.822245322630391,-0.3104932453898144
7.343286987446412,35.47326464943102,-30.537250346906507,4.742737068893493,-6.262320106238125,0.10423895809174955,1.2218882409829765,-0.28915673941280406
9.044750383016746,35.59081043970448,-21.64019348795602,4.498224076371894,-4.172891214157282,-0.3902190663041462,-0.7199109742365044,0.60743406995203
11.845882095434748,34.690349416334264,-8.401111994705413,5.799888579931352,-6.195841051761952,1.3166706702610549,1.1047521755958325,1.250113972793312
12.400172416222095,31.517486492285066,-8.216661606614496,6.733242026211532,-5.5771798334283025,2.0167344950253083,-1.5712266181529433e-2,0.5989035386852524
12.614488848153693,30.568965387401402,-8.978599268801293,7.191417080753284,-5.580636531988245,2.148493273536065,-0.5763701875872744,-0.33325900353631455
16.76875303965921,25.525580406465632,-6.056285210194978,13.24552559286431,-7.978336512351388,0.7621358188250049,-0.5464518274297605,-0.6850979909836763
17.398236044248236,22.25120059434668,-9.978432401239814,13.589713462413357,-8.322601163632163,0.33052408450529025,-0.47668709294158873,1.1387510766298603
17.68095608593411,21.12112554665854,-12.13135196581196,13.733449929692178,-8.46084042058522,0.6607618967279504,1.4500853568829557,-1.385915554073772
20.7058609974445,13.73847594761695,-19.228650667881066,9.373582421579929,-4.067081789229791,-3.5385622321155723,-0.8030296657464109,1.1774722721195032
23.713053769797803,13.118564647019815,-13.298362713316434,4.056518369226955,-6.484201083126361,5.629306964111121e-3,1.9980347675999721,0.48898236053764954
24.32814032072298,15.243791353322969,-10.349728490025022,4.153990949240041,-5.245419527214396,0.30879837049745357,1.9341162001845658e-2,1.118180350559435
25.45252541309677,16.078060230195558,-4.779021398835529,5.216835352716838,-5.223564014152316,1.5723421666296187,0.5411827437443488,-0.8592072432581137
25.90800447087434,14.370817218428455,-3.2279621531127436,5.849208623029753,-4.974619952029915,1.1771068347308835,1.3758795799438914,-0.5419713841560815
27.012500255601967,9.895153918430738,-3.582481207226513,6.82191573837168,-3.4473936182921916,0.5755185983176332,-1.570960088241324,-1.5096653411461585
31.012879030708,3.738717729558485,-1.2578385307627415,-3.008039508456851,-9.746943572139946,-5.478239419678468,0.0,0.0
