node_id,x,y,theta,v,w,parent_id
0,-30.0,-35.0,-0.7853981633974483,0.0,0.0,-1
1,-31.254333489308934,-35.53638277129251,1.5935799109898354,-1.567956225364158,2.1336126227688617,0
2,-31.202422794383477,-35.800534386193995,1.9246716053353665,-1.8124778800666108,2.005033556550277,1
3,-30.880503734138227,-35.99205360665361,10.942454949042796,2.1945045260441884,5.4170103477356735,2
4,-30.898680991679203,-36.35725089578001,3.2505637043827593,1.1039462874083583,-0.2488850809908117,2
5,-31.830237018110374,-36.10322238523374,-0.9089339417436755,-0.5072846021575826,-3.3368887518768,4
6,-31.94068887421989,-35.98414257812329,-3.580940904388445,0.45324212169261324,-2.5356540231666487,5
7,-30.226067213230053,-40.28893796064463,1.1710962273186145,-3.2739759690188723,-0.8721216451893244,4
8,-31.065895686605735,-36.04717693296942,2.2234803857556438,-1.960309332450857,1.9790835157201077,2
9,-28.71886691819821,-35.13731232837309,0.571852627952282,2.1105335834401453,2.056440592954134,0
10,-30.002855945988898,-34.99722157666272,-0.7578821253628374,-1.9923017756572913e-2,0.1375801901730546,0
11,-30.722709177473767,-35.93735196009939,8.466339304754435,-2.599169507342408,4.8066327005829255,8
12,-30.827970564684687,-34.412433039510084,-0.5428368474777201,-1.3125561304007614,0.14537412283367881,10
13,-29.398789095211832,-35.51402000352534,-0.6293517332828358,1.4799941453396421,0.29167557030768637,0
14,-28.488681447536308,-36.108551113460756,-0.61192988069944,0.8334460570707992,-0.25460779885365314,13
15,-20.545721741552637,-36.067139895441464,1.2964250256743381,3.4597134029079895,1.0934451203366296,14
16,-22.449909787524003,-31.12942810664915,1.067698752129073,-0.459182902061851,-1.2184321550608175,15
17,-20.7243057956394,-33.771964453466474,1.9812064839544021,3.445404013818167,0.9206179922517927,15
18,-22.140199768838162,-30.228898468487348,-4.093669127016179,-2.8445698423265116,-3.3694504041794184,16
19,-28.177685358186327,-34.1893620755115,1.4678452947678302,2.4048134292645864,1.5275300743080589,9
20,-32.57737868518822,-24.770038231536223,-2.765176891601956,-5.252020466368982,-1.296845648286647,12
21,-30.520295994163927,-24.556748226353765,-3.324873634305174,-5.776403359988156,-1.6489266817302866,20
22,-31.689561042843625,-34.971837682172264,11.296899322075852,-3.320282904242953,5.413187459116333,12
23,-31.573694335622672,-33.915175942748384,-0.7406066051284425,-1.1143369878879017,-0.6798869813491442,12
24,-29.915634020830993,-24.724847548409674,-3.498784234952778,-5.648781486816468,-1.5130842391352433,21
25,-29.50885122896878,-32.05553522762336,2.649256041593581,3.5822962545923547,1.1273255365363242,19
26,-29.600743087540284,-34.311410174851964,-1.1085145314868792,-2.852932441886099,-0.2205928239094461,14
27,-23.02785779586428,-31.569382764910305,0.43851962492298585,-1.5317952825938366,-0.48205197252320253,16
28,-25.109386270137016,-33.05983160090391,5.631684277684336,0.4879587682636783,2.7156711780119567,27
29,-27.99145755704908,-37.11270809819493,-7.471894080731177,3.9113644700655747,-3.6101607645445153,14
30,-32.952799972403824,-35.71505749470751,2.333269115642518,2.2044616266444748,-1.1100698652910281,4
31,-22.49311972486063,-31.189400249665624,0.7929371280243118,-0.2822604015086605,-1.5291840859867962,16
32,-28.01698359299037,-36.53778748168714,-0.8826840933441387,1.4929738482174149,-0.7299529743997973,14
33,-23.080975225329986,-31.524195772663028,0.5904115167677961,1.4941735479666707,0.6719168373292163,27
34,-26.01463330085437,-32.44860248668489,10.24359750787311,1.877132366638682,1.7188607740926434,28
35,-22.723050797588108,-31.228178885056767,0.7878174138424819,1.607348735018963,0.6441224765020227,33
36,-33.18286489332519,-35.42675610259726,2.159491517423105,2.1403751750849165,-0.9343724667020653,30
37,-32.448753034080404,-35.226986488036616,-3.814176175820671,2.279604601191737,-1.8525543715587014,30
38,-24.52488004102201,-32.752876053818525,7.54087136959653,1.712665371026402,2.8182044507190396,28
39,-35.583000754565255,-32.76959534218521,9.6568343356044,1.745259442374948,4.759547373937426,36
40,-31.83375391288411,-33.628370134595485,-0.8973539132805115,-0.823533242093541,-0.10384955941120175,23
41,-26.726687527677775,-38.403930478306066,-4.380509882656185,-1.491043211904718,-1.2132835752180056,32
42,-27.560930187857277,-37.53687730996651,-2.1379697959525337,-0.5430349864833466,-0.37602561820671754,32
43,-22.58112888068151,-31.071245365434528,0.8892348539768675,1.4166458579713201,0.8046980968463414,35
