t,x,y,theta,v,w,a,gamma
0.0,40.0,-40.0,0.0,0.0,0.0,-0.6220535874478245,-0.20317857199250544
2.9499457358090186,37.632357284577196,-38.87945264750541,-0.8840807613823898,-1.8350580829710808,-0.5993767873778909,-0.2719152898200752,0.1697146927333234
6.285221944043444,37.903446767553426,-31.584697247824387,-1.9393646180966082,-2.743255150970109,-3.252971364858874e-2,-0.30531163018615587,0.24009001150135117
8.773651710913768,39.02969701182252,-24.049110975952974,-1.2760725649268292,-3.503481110133609,0.5652944149897774,-0.6177435915006498,-0.5966561144407789
10.34606010842966,36.03443879123056,-18.51571874336925,-1.1276535512879613,-4.479515984704623,-0.37742224582665396,-0.10840157280125046,-0.2771725252772801
10.853339710271923,35.281104831965344,-16.349320002394368,-1.3561851835718652,-4.534800786833251,-0.518780233718067,-0.2257907456634325,1.2951341548232382
11.348265597803296,34.96392489023973,-14.076794826940732,-1.4536835310779936,-4.6476961596649735,0.1287868436935526,-3.862917089629864e-2,0.6942115320583829
12.237059773210973,33.87888875809514,-10.097403670683322,-1.0641207629190097,-4.6820761217627185,0.746635107225514,0.3786929223200597,-1.374354007279611
12.723979354518207,32.54923545383234,-8.28878290946305,-0.8632607589524244,-4.496516589825896,7.320164365850496e-2,0.18477971513483787,9.02771693173734e-2
14.388857206779297,27.315025663477797,-3.2972802408238966,-0.6151270152881092,-4.1879344655507476,0.22396451641851908,0.6431696510118333,0.4143924693834464
14.630384794397443,26.45795976144512,-2.7320264547032185,-0.5461861215152467,-4.027142052797795,0.3275626337643805,0.8443756042975938,1.0815803867891196
15.232536574950638,24.34019455538463,-1.8766406314078987,-0.14514488395685918,-3.5120729341762615,0.9873266697057421,-0.5996251423032226,-0.6293814971651878
15.816384555068879,22.197798542906682,-2.1207746702254733,0.32783400158792875,-3.8658517681351663,0.6159915863782846,9.544329939608442e-2,-5.900434900798718e-2
18.05790902362871,17.688230582120823,-8.640203284150976,1.5644603125126073,-3.6511043444939846,0.48323180111031827,0.17064616542827726,-0.3589203231105904
18.73984147152263,18.01174423641818,-11.091178712855088,1.8124492723622512,-3.5333584903484723,0.23557677816401135,0.8067331065571773,-0.7581560237590252
