node_id,x,y,theta,v,w,parent_id
1947,-35.76333319643194,-20.819790938376954,8.169473720826318,4.83401126364614,-1.1035487151352594,1788
1948,-15.052466300261123,-20.347238943272814,4.845683945906955,-3.167778687590523,3.1466603560319424,1492
1949,12.240532168448308,-1.0661195251958913,0.5388087445618799,6.085239191046545,1.2280869858486254,1809
1950,-27.465374870560233,-13.955993038379212,18.83885833730527,-1.7336762303097144,5.390104871928732,1828
1951,-13.957802458427388,-22.2002002710416,4.099026127753169,-5.857603888020027,2.256096972367479,1603
1952,3.0311119932037545,-3.7045984707017525,9.307653198554734,1.7008740439124068,-0.7692102212940117,1162
1953,6.867345370990956e-2,8.38002103090483,1.652187820403642,2.533583406712964,1.1490768912058658,1815
1954,31.093364527720667,-11.497666439062424,-4.062729578056429,-0.22320694011386222,0.662862421942547,1677
1955,36.36995705488882,-1.5912755989620175,9.912015309600733,1.0003127225501134,2.121803529476321,1485
1956,41.02105958306274,-23.266588509758094,-1.0374880764117747,-0.901806864721056,1.5932585445080503,1546
1957,36.75184484426313,-32.78635525330026,-1.9903662495840793,1.04064082763809,2.3326370137604355,219
1958,41.245036600854,-20.382051761285776,11.569290408084255,-1.115390470535809,4.637744442930322,999
1959,30.10627103134028,-11.225321817260077,-1.457773589886263,2.397789092234832,-2.7568709487019936,1022
1960,8.239031402050129,-23.779563205855652,7.7808129404045,-3.6546837222582766,2.0173543768544087,1255
1961,35.34737411459944,-8.990397600220858,-3.2113423625191704,-1.4098334924476927,-4.882306761269995,1569
1962,33.40428821344579,-21.12644804354712,-4.864844375007161,-0.5871445991487994,4.966974729620897e-2,748
1963,40.71032009409527,-5.5798257676715455,-5.859126373652097,-4.123482882208788,-2.715888523473039,488
1964,28.669041368029877,-23.70399791823822,-3.5085089197766264,-0.1273670818304443,-0.650843875205431,631
1965,19.94343325968499,-39.80093045786257,11.578818993012597,-3.2647567778588447,1.7622404664346962,1231
1966,-6.408290140493182,13.279689589833056,15.436273885973261,4.735139082653687,0.6340466726404604,1909
1967,-14.351937738933259,13.530973147565145,11.395275403711981,-3.778823149373008,-2.5092199822744656,1966
1968,24.66922715026709,-22.988365213462515,-3.021716682734565,-5.120371917911665e-2,-1.647746434331539,1075
1969,40.64930541228227,-29.434798722934097,2.0770915195908914,3.13293678515338,0.48584506629116486,1639
1970,-1.4585335692658767,1.3412900110746122,-8.86448695964771,-4.087788270102446,-1.0736012748902022,1878
1971,38.28564873295818,-24.451497758951085,-3.049251403386846,-0.5695822386672237,0.8520272380819639,1775
1972,-12.549019197024624,12.580914348507854,6.557278152757305,-3.6764800217383002,-2.3287772686802124,1967
1973,27.4626684876498,-20.398198951057235,-2.3759590552965895,1.838141871587664,0.21600824578655306,1405
1974,-9.566950543691467,19.13216420625399,10.991593552022277,8.576494119977253,-3.60707699635347,1966
1975,28.195835530111378,-40.658686247790826,-5.262200834975633,1.563594264407902,1.5639965706226484,1269
1976,-1.3078686710499474,-1.2055603112499744,-9.385482262501126,-2.122328783706202,-3.9008090416711547,1864
1977,23.354779069004422,-11.023991304970613,-4.873012347525881,1.6038234171271002,1.0572140298370205,1137
1978,-6.455007597653625,7.920365820752824,16.18853478253959,4.696304575969463,0.16646461769500362,1945
1979,-0.10180411133162623,9.07172659288329,1.970831538655513,2.765866711702361,1.2112469476968832,1953
1980,7.933483922563544,-5.267105988040392,15.97742517883979,-0.6557623599900754,-6.982075852169468e-2,1855
1981,-28.68873137080562,-10.36336558516641,-4.2104167291592285,-0.5326941237041115,-1.0391724236619997,1826
1982,31.069605231410794,-4.999975673501313,1.8524161700099278,3.218444843412111,-3.47760538462262,370
1983,-13.946533884955953,15.11311720541866,3.662025473760574,-0.14849844674144422,-0.37706635655037735,1972
1984,37.549087414017336,-6.028555739085761,5.584089199975733,1.7696943228233044,1.6699830537976483,1801
1985,14.604943129092604,-40.24662914413765,9.513598338874525,1.8662806420010205,-0.9883585041926285,793
1986,14.643921521439847,-27.857605706995034,5.824610180640534,1.2352106708390105,1.7633454868283878,1298
1987,9.928383393551936e-2,-1.5076613776792072,13.433182037545706,-3.8991966715,2.725533481248783,1719
1988,35.60268173344318,-29.347034022816917,1.0865328820402576,-1.2713220321981524,-1.0685765661293427,1544
1989,14.954246652493397,-24.597301323285063,4.5366900736567075,-3.4061447595794005,-0.7635408240501915,835
1990,1.419565123029786,-3.1800820511139927,10.429814356816122,-2.1212517062150233,0.54868352046872,1384
1991,26.7765304544502,-4.952143306248182,-4.078684559415711,3.6227811612551335,-8.133365428157913e-2,987
1992,-35.24655219215957,-9.699714087703866,1.9777437701495506,-5.971998135685893,2.7820828978723737,1826
1993,-12.031409799706912,2.7395416140442057,13.653549218901189,9.94403667735022,-2.0404992489234806,1087
1994,38.85508346529727,-1.6736032773513803,10.309640502544354,1.3134965718007545,2.9770104767705905,1074
1995,22.836876974241243,-2.1273613670106055,-0.949509883513133,0.30564865508569,-0.8937440232430133,1431
1996,-12.43944103226071,-0.887398605647076,-7.210769908295269,1.6133973939150739,-3.243136490676507,1697
1997,-22.85396794564141,-26.45615362903257,10.0722905896786,-0.3845817203808081,-0.8778392412094742,1691
1998,-2.064730734134568,-0.19313571514846192,-2.7228352797861284,-2.5323768260017627,-2.5371136939687746,1226
1999,16.89137731159912,-16.137929379863884,9.048835534730278,-2.2588270248093023,-0.5311304761125438,1733
2000,-10.106577796980616,-7.667435590536298,8.372814519735453,5.686084767009532,2.0665323050811666,1665
2001,25.485202872300125,-26.620323809137425,11.816549837052396,5.606640607545751,2.079763596100125,658
2002,-29.526753118420967,-8.97491736243347,-1.5753942615046286,-1.7744739412313324,-1.0241434101172748,1826
2003,-12.072980720898974,-13.352872144344989,5.827044667732415,5.615234637129722,0.669062605477752,1772
2004,-37.75192107651086,-15.445951513915524,8.445643735127723,2.689900302387229,1.120760731990833e-2,1845
2005,-10.287351139908786,1.576927830045382,-6.818996855306155,2.350004403214526,-3.723019390432224,1555
2006,-1.819528783044015e-2,8.821551548837599,1.8896411842801881,2.214323084580714,1.3504322022314652,1953
2007,-41.978538821165074,-14.066710337965182,10.629187180354544,2.9040684211541024,2.3523110276388377,1860
2008,13.483333625245944,-15.277456639098945,9.375328357328323,0.7731546350024138,2.1976866932882726,627
2009,30.57450915752281,-26.587112561653,10.376551919047149,-3.804781144940214,1.9970971443389345,1480
2010,43.785800589593414,-37.03552039929963,6.9524146662637945,-0.4234870594584081,1.4661367450115435,1220
2011,-13.88413143999965,-22.562326514241803,-2.976293667158083,4.094851611499108,-2.6981692502489407,1853
2012,40.50475872540932,-42.87491080026962,4.743369445822138,9.384151369391375e-2,1.847722070659064,1614
2013,28.35934800564856,-23.432410384489632,-8.009504910048812e-2,-3.576810460743932,0.560993570154271,1796
2014,12.27861504898758,-7.658205913492244,-8.307508505524961,5.724411735846421,-3.6872456429441764,1714
2015,31.428234417078876,-32.00324581360608,-5.211501989150035,1.0676316430762713,-2.260920250897538,55
2016,12.831116523464003,-38.60840047152199,14.723828349564464,-2.9666537475534853,3.907669470390519,1177
2017,10.48261408741123,-8.474191013420949,9.217239244921975,-3.5373450077676867,-1.2690185510851646,1098
2018,1.4232238375619897,2.1647993130913643,-0.5474612562313684,4.682916910299444,-0.8580718816051992,1252
2019,-35.30315811275382,-16.939804100900048,7.0412542082181755,3.834156775414713,-1.2987286891734067,1881
2020,7.390203127250028,-9.388810697783983,3.522497874821397,-0.9482711443447692,-1.3025917533762776,1771
2021,42.337587213998106,-38.118403062417464,8.00201946332752,-2.3327692316753486,1.259495091001675,1364
2022,-41.14791565247578,-16.363583316279,12.18999882807284,1.2428446082170654,0.9035746554434474,1880
2023,-40.047993571318095,-14.661463085246137,5.9386882846189835,-0.6042239550199615,-1.1641143164258376,1922
2024,3.266709883563749,-2.9511886968694756,5.367731683595953,1.6727034228723543,0.3482092228379543,1261
2025,9.978699119777755,-23.371135866846014,1.3119998527285615,3.633041852922472,-1.661961698279479,1930
2026,37.51198058707149,-40.549633669907166,3.2616031738367233,-2.369767030227909,0.24204371851934461,1888
