node_id,x,y,parent_id
0,-48.0,10.0,-1
1,-38.54828350004778,6.734260389355729,0
2,-28.697382449419614,8.454652347815431,1
3,-39.27955563476774,-3.238965822105742,1
4,-29.590807311683136,18.414661987142566,2
5,-36.53839867450298,-12.85593304255482,3
6,-21.811822117995256,24.69856120310591,4
7,-25.904805899519456,33.82256710863775,6
8,-28.916896065465867,-15.68374686466709,5
9,-40.89830586327005,-3.2379476725300194,3
10,-23.853746409951874,-24.30723314145031,8
